Cycle,Supposed Position,Raw Angle,Filtered Angle,Field Status
55,240,112.40112,112.70768,46
55,270,81.8811,82.14731,58
55,300,51.82251,52.08803,26
55,330,22.06055,22.3718,48
56,0,352.45239,352.76016,34
56,30,323.1958,323.51807,22
56,60,293.52173,293.81091,58
56,90,263.39722,263.6875,12
56,120,233.25073,233.55936,30
56,150,203.02734,203.35867,32
56,180,172.9248,173.20192,56
56,210,142.91016,143.16542,30
56,240,112.43408,112.73202,54
56,270,81.8811,82.16349,56
56,300,51.81152,52.10768,24
56,330,22.07153,22.38449,50
57,0,352.41943,352.76672,28
57,30,323.25073,323.53381,30
57,60,293.52173,293.81921,60
57,90,263.39722,263.69315,14
57,120,233.25073,233.56853,30
57,150,203.07129,203.36398,40
57,180,172.90283,173.20911,52
57,210,142.8772,143.17284,26
57,240,112.39014,112.71649,46
57,270,81.85913,82.15614,54
57,300,51.82251,52.10003,26
57,330,22.09351,22.38285,54
58,0,352.48535,352.77496,42
58,30,323.25073,323.534,32
58,60,293.4668,293.82169,48
58,90,263.35327,263.69754,6
58,120,233.29468,233.58949,36
58,150,203.0603,203.37314,38
58,180,172.9248,173.21916,56
58,210,142.88818,143.18088,26
58,240,112.43408,112.72591,54
58,270,81.83716,82.16525,52
58,300,51.81152,52.1013,24
58,330,22.09351,22.38737,56
59,0,352.45239,352.76709,34
59,30,323.18481,323.5343,18
59,60,293.52173,293.82544,58
59,90,263.39722,263.70255,14
59,120,233.25073,233.59129,32
59,150,203.04932,203.37172,34
59,180,172.90283,173.21178,52
59,210,142.84424,143.1787,22
59,240,112.41211,112.73368,50
59,270,81.83716,82.1649,48
59,300,51.77856,52.10885,18
59,330,22.07153,22.39848,50
60,0,352.45239,352.77936,34
60,30,323.22876,323.54272,26
60,60,293.49976,293.83023,54
60,90,263.4082,263.7067,14
60,120,233.27271,233.58243,32
60,150,203.07129,203.37894,42
60,180,172.91382,173.22742,52
60,210,142.83325,143.17557,18
60,240,112.39014,112.72727,44
60,270,81.85913,82.1691,54
60,300,51.77856,52.10912,16
60,330,22.07153,22.39242,52
61,0,352.47437,352.78549,38
61,30,323.20679,323.54105,22
61,60,293.51074,293.83582,56
61,90,263.39722,263.71063,14
61,120,233.28369,233.58113,38
61,150,203.03833,203.37914,36
61,180,172.9248,173.22304,56
61,210,142.8772,143.18539,26
61,240,112.41211,112.74447,48
61,270,81.85913,82.17219,54
61,300,51.78955,52.11687,22
61,330,22.08252,22.39804,52
62,0,352.48535,352.79037,40
62,30,323.1958,323.54794,20
62,60,293.52173,293.84225,58
