Cycle,Supposed Position,Raw Angle,Filtered Angle,Field Status
498,180,253.158,253.144,0
498,270,162.795,162.793,0
499,0,73.883,73.866,0
499,90,344.18,344.156,0
499,180,253.18,253.148,0
499,270,162.817,162.804,0
500,0,73.872,73.865,0
500,90,344.169,344.157,0
500,180,253.147,253.14,0
500,270,162.817,162.804,0
